,Country,Code,Year,Fossil fuels (% sub energy),Renewables (% sub energy),Nuclear (% sub energy),short_name
2253,Malaysia,MYS,2004,97.81299999999999,2.187,0.0,Malaysia
2254,Malaysia,MYS,2005,97.814,2.186,0.0,Malaysia
2255,Malaysia,MYS,2006,97.791,2.2,0.0,Malaysia
2256,Malaysia,MYS,2007,97.978,1.982,0.0,Malaysia
2257,Malaysia,MYS,2008,97.51100000000001,2.436,0.0,Malaysia
2258,Malaysia,MYS,2009,97.588,2.406,0.0,Malaysia
2259,Malaysia,MYS,2010,97.859,2.136,0.0,Malaysia
2260,Malaysia,MYS,2011,97.391,2.58,0.0,Malaysia
2261,Malaysia,MYS,2012,97.195,2.676,0.0,Malaysia
2262,Malaysia,MYS,2013,96.71700000000001,3.082,0.0,Malaysia
2263,Malaysia,MYS,2014,96.354,3.327,0.0,Malaysia
2264,Malaysia,MYS,2015,96.186,3.407,0.0,Malaysia
2265,Malaysia,MYS,2016,95.075,4.538,0.0,Malaysia
2266,Malaysia,MYS,2017,93.743,5.885,0.0,Malaysia
2267,Malaysia,MYS,2018,93.714,5.906000000000001,0.0,Malaysia
2268,Malaysia,MYS,2019,93.613,6.0089999999999995,0.0,Malaysia
2269,Mexico,MEX,1965,91.561,8.439,0.0,Mexico
2270,Mexico,MEX,1966,90.898,9.102,0.0,Mexico
2271,Mexico,MEX,1967,90.272,9.728,0.0,Mexico
2272,Mexico,MEX,1968,89.74700000000001,10.253,0.0,Mexico
2273,Mexico,MEX,1969,90.09700000000001,9.902999999999999,0.0,Mexico
2274,Mexico,MEX,1970,89.615,10.385,0.0,Mexico
2275,Mexico,MEX,1971,90.413,9.587,0.0,Mexico
2276,Mexico,MEX,1972,90.758,9.242,0.0,Mexico
2277,Mexico,MEX,1973,90.88,9.12,0.0,Mexico
2278,Mexico,MEX,1974,91.40100000000001,8.599,0.0,Mexico
2279,Mexico,MEX,1975,92.64399999999999,7.356,0.0,Mexico
2280,Mexico,MEX,1976,92.146,7.854,0.0,Mexico
2281,Mexico,MEX,1977,91.738,8.262,0.0,Mexico
2282,Mexico,MEX,1978,93.76899999999999,6.231,0.0,Mexico
2283,Mexico,MEX,1979,93.62299999999999,6.377000000000001,0.0,Mexico
2284,Mexico,MEX,1980,94.51799999999999,5.482,0.0,Mexico
2285,Mexico,MEX,1981,92.87700000000001,7.122999999999999,0.0,Mexico
2286,Mexico,MEX,1982,93.53200000000001,6.468,0.0,Mexico
2287,Mexico,MEX,1983,94.037,5.962999999999999,0.0,Mexico
2288,Mexico,MEX,1984,93.542,6.457999999999999,0.0,Mexico
2289,Mexico,MEX,1985,92.603,7.397,0.0,Mexico
2290,Mexico,MEX,1986,93.74600000000001,6.254,0.0,Mexico
2291,Mexico,MEX,1987,94.19,5.81,0.0,Mexico
2292,Mexico,MEX,1988,93.55799999999999,6.442,0.0,Mexico
2293,Mexico,MEX,1989,92.992,6.922000000000001,0.086,Mexico
2294,Mexico,MEX,1990,92.87,6.487,0.643,Mexico
2295,Mexico,MEX,1991,93.103,6.002999999999999,0.895,Mexico
2296,Mexico,MEX,1992,92.30799999999999,6.879,0.812,Mexico
2297,Mexico,MEX,1993,92.14299999999999,6.84,1.0170000000000001,Mexico
2298,Mexico,MEX,1994,94.005,5.169,0.8270000000000001,Mexico
2299,Mexico,MEX,1995,91.584,6.742999999999999,1.673,Mexico
2300,Mexico,MEX,1996,91.27600000000001,7.211,1.514,Mexico
2301,Mexico,MEX,1997,91.931,6.093999999999999,1.975,Mexico
2302,Mexico,MEX,1998,92.764,5.561,1.675,Mexico
2303,Mexico,MEX,1999,91.286,6.928,1.786,Mexico
2304,Mexico,MEX,2000,91.865,6.732,1.403,Mexico
2305,Mexico,MEX,2001,92.54700000000001,5.956,1.4969999999999999,Mexico
2306,Mexico,MEX,2002,93.223,5.167999999999999,1.609,Mexico
2307,Mexico,MEX,2003,93.87200000000001,4.419,1.709,Mexico
2308,Mexico,MEX,2004,93.557,5.033,1.41,Mexico
2309,Mexico,MEX,2005,93.259,5.193,1.548,Mexico
2310,Mexico,MEX,2006,93.206,5.295,1.499,Mexico
2311,Mexico,MEX,2007,93.63799999999999,4.941,1.421,Mexico
2312,Mexico,MEX,2008,92.354,6.343999999999999,1.3019999999999998,Mexico
2313,Mexico,MEX,2009,93.906,4.698,1.3969999999999998,Mexico
2314,Mexico,MEX,2010,93.296,5.949,0.755,Mexico
2315,Mexico,MEX,2011,93.2,5.571000000000001,1.229,Mexico
2316,Mexico,MEX,2012,93.78,5.164,1.055,Mexico
2317,Mexico,MEX,2013,93.815,4.779,1.405,Mexico
2318,Mexico,MEX,2014,92.48700000000001,6.361000000000001,1.1520000000000001,Mexico
2319,Mexico,MEX,2015,92.926,5.702000000000001,1.371,Mexico
2320,Mexico,MEX,2016,93.012,5.7589999999999995,1.229,Mexico
2321,Mexico,MEX,2017,92.79700000000001,5.962999999999999,1.2409999999999999,Mexico
2322,Mexico,MEX,2018,91.96700000000001,6.474,1.5590000000000002,Mexico
2323,Mexico,MEX,2019,91.48200000000001,7.218999999999999,1.2990000000000002,Mexico
2324,Morocco,MAR,1965,80.763,19.237000000000002,0.0,Morocco
2325,Morocco,MAR,1966,87.363,12.637,0.0,Morocco
2326,Morocco,MAR,1967,89.40899999999999,10.591,0.0,Morocco
2327,Morocco,MAR,1968,88.79799999999999,11.202,0.0,Morocco
2328,Morocco,MAR,1969,86.77600000000001,13.224,0.0,Morocco
2329,Morocco,MAR,1970,87.581,12.419,0.0,Morocco
2330,Morocco,MAR,1971,86.809,13.190999999999999,0.0,Morocco
2331,Morocco,MAR,1972,87.18799999999999,12.812000000000001,0.0,Morocco
2332,Morocco,MAR,1973,91.40899999999999,8.591000000000001,0.0,Morocco
2333,Morocco,MAR,1974,90.984,9.016,0.0,Morocco
2334,Morocco,MAR,1975,93.26899999999999,6.731,0.0,Morocco
2335,Morocco,MAR,1976,93.902,6.098,0.0,Morocco
2336,Morocco,MAR,1977,92.557,7.443,0.0,Morocco
2337,Morocco,MAR,1978,92.727,7.273,0.0,Morocco
2338,Morocco,MAR,1979,92.715,7.285,0.0,Morocco
2339,Morocco,MAR,1980,93.045,6.955,0.0,Morocco
2340,Morocco,MAR,1981,95.16,4.84,0.0,Morocco
2341,Morocco,MAR,1982,97.38,2.62,0.0,Morocco
2342,Morocco,MAR,1983,97.855,2.145,0.0,Morocco
2343,Morocco,MAR,1984,98.39,1.61,0.0,Morocco
2344,Morocco,MAR,1985,97.93,2.07,0.0,Morocco
2345,Morocco,MAR,1986,97.351,2.6489999999999996,0.0,Morocco
2346,Morocco,MAR,1987,96.699,3.301,0.0,Morocco
2347,Morocco,MAR,1988,96.454,3.5460000000000003,0.0,Morocco
2348,Morocco,MAR,1989,96.015,3.985,0.0,Morocco
2349,Morocco,MAR,1990,95.89399999999999,4.106,0.0,Morocco
2350,Morocco,MAR,1991,95.926,4.074,0.0,Morocco
2351,Morocco,MAR,1992,97.139,2.861,0.0,Morocco
2352,Morocco,MAR,1993,98.7,1.3,0.0,Morocco
2353,Morocco,MAR,1994,97.76299999999999,2.237,0.0,Morocco
2354,Morocco,MAR,1995,98.34200000000001,1.6580000000000001,0.0,Morocco
2355,Morocco,MAR,1996,94.90799999999999,5.092,0.0,Morocco
2356,Morocco,MAR,1997,94.786,5.2139999999999995,0.0,Morocco
2357,Morocco,MAR,1998,95.666,4.334,0.0,Morocco
2358,Morocco,MAR,1999,98.064,1.936,0.0,Morocco
2359,Morocco,MAR,2000,98.149,1.851,0.0,Morocco
2360,Morocco,MAR,2001,97.67399999999999,2.326,0.0,Morocco
2361,Morocco,MAR,2002,97.81299999999999,2.187,0.0,Morocco
2362,Morocco,MAR,2003,96.557,3.443,0.0,Morocco
2363,Morocco,MAR,2004,96.73,3.27,0.0,Morocco
2364,Morocco,MAR,2005,98.042,1.9580000000000002,0.0,Morocco
2365,Morocco,MAR,2006,98.102,1.8980000000000001,0.0,Morocco
2366,Morocco,MAR,2007,98.071,1.929,0.0,Morocco
2367,Morocco,MAR,2008,98.214,1.786,0.0,Morocco
2368,Morocco,MAR,2009,95.559,4.441,0.0,Morocco
2369,Morocco,MAR,2010,94.447,5.553,0.0,Morocco
2370,Morocco,MAR,2011,96.568,3.432,0.0,Morocco
2371,Morocco,MAR,2012,97.068,2.932,0.0,Morocco
2372,Morocco,MAR,2013,95.182,4.8180000000000005,0.0,Morocco
2373,Morocco,MAR,2014,95.79799999999999,4.202,0.0,Morocco
2374,Morocco,MAR,2015,94.914,5.086,0.0,Morocco
2375,Morocco,MAR,2016,94.71799999999999,5.282,0.0,Morocco
2376,Morocco,MAR,2017,95.01,4.99,0.0,Morocco
2377,Morocco,MAR,2018,93.285,6.715,0.0,Morocco
2378,Morocco,MAR,2019,92.914,7.086,0.0,Morocco
2379,Netherlands,NLD,1965,100.0,0.0,0.0,Netherlands
2380,Netherlands,NLD,1966,100.0,0.0,0.0,Netherlands
2381,Netherlands,NLD,1967,100.0,0.0,0.0,Netherlands
2382,Netherlands,NLD,1968,99.985,0.0,0.015,Netherlands
2383,Netherlands,NLD,1969,99.85,0.0,0.15,Netherlands
2384,Netherlands,NLD,1970,99.845,0.0,0.155,Netherlands
2385,Netherlands,NLD,1971,99.838,0.0,0.162,Netherlands
2386,Netherlands,NLD,1972,99.88799999999999,0.0,0.11199999999999999,Netherlands
2387,Netherlands,NLD,1973,99.64200000000001,0.0,0.358,Netherlands
2388,Netherlands,NLD,1974,98.884,0.0,1.1159999999999999,Netherlands
2389,Netherlands,NLD,1975,98.602,0.271,1.127,Netherlands
2390,Netherlands,NLD,1976,98.531,0.27,1.199,Netherlands
2391,Netherlands,NLD,1977,98.556,0.273,1.17,Netherlands
2392,Netherlands,NLD,1978,98.37,0.374,1.255,Netherlands
2393,Netherlands,NLD,1979,98.625,0.331,1.044,Netherlands
2394,Netherlands,NLD,1980,98.335,0.326,1.339,Netherlands
2395,Netherlands,NLD,1981,98.406,0.365,1.23,Netherlands
2396,Netherlands,NLD,1982,98.48700000000001,0.096,1.4169999999999998,Netherlands
2397,Netherlands,NLD,1983,98.618,0.084,1.2990000000000002,Netherlands
2398,Netherlands,NLD,1984,98.70100000000001,0.006,1.2930000000000001,Netherlands
2399,Netherlands,NLD,1985,98.53299999999999,0.15,1.317,Netherlands
2400,Netherlands,NLD,1986,98.464,0.179,1.357,Netherlands
2401,Netherlands,NLD,1987,98.656,0.222,1.121,Netherlands
2402,Netherlands,NLD,1988,98.57700000000001,0.268,1.155,Netherlands
2403,Netherlands,NLD,1989,98.44200000000001,0.3,1.2570000000000001,Netherlands
2404,Netherlands,NLD,1990,98.684,0.247,1.069,Netherlands
2405,Netherlands,NLD,1991,98.721,0.282,0.997,Netherlands
2406,Netherlands,NLD,1992,98.573,0.302,1.125,Netherlands
2407,Netherlands,NLD,1993,98.509,0.332,1.159,Netherlands
2408,Netherlands,NLD,1994,98.444,0.379,1.177,Netherlands
2409,Netherlands,NLD,1995,98.449,0.406,1.146,Netherlands
2410,Netherlands,NLD,1996,98.361,0.502,1.137,Netherlands
2411,Netherlands,NLD,1997,98.764,0.5660000000000001,0.67,Netherlands
2412,Netherlands,NLD,1998,98.29899999999999,0.649,1.053,Netherlands
2413,Netherlands,NLD,1999,98.221,0.708,1.071,Netherlands
2414,Netherlands,NLD,2000,98.09100000000001,0.8270000000000001,1.083,Netherlands
2415,Netherlands,NLD,2001,98.074,0.8759999999999999,1.05,Netherlands
2416,Netherlands,NLD,2002,97.928,1.045,1.028,Netherlands
2417,Netherlands,NLD,2003,97.931,1.028,1.041,Netherlands
2418,Netherlands,NLD,2004,97.72200000000001,1.3259999999999998,0.9520000000000001,Netherlands
2419,Netherlands,NLD,2005,97.22,1.811,0.97,Netherlands
2420,Netherlands,NLD,2006,97.117,2.029,0.8540000000000001,Netherlands
2421,Netherlands,NLD,2007,96.81200000000001,2.178,1.01,Netherlands
2422,Netherlands,NLD,2008,96.38799999999999,2.603,1.0090000000000001,Netherlands
2423,Netherlands,NLD,2009,95.90799999999999,3.055,1.037,Netherlands
2424,Netherlands,NLD,2010,96.28,2.8110000000000004,0.91,Netherlands
2425,Netherlands,NLD,2011,95.726,3.2880000000000003,0.986,Netherlands
2426,Netherlands,NLD,2012,95.59899999999999,3.444,0.9570000000000001,Netherlands
2427,Netherlands,NLD,2013,95.845,3.43,0.7240000000000001,Netherlands
2428,Netherlands,NLD,2014,95.375,3.5460000000000003,1.079,Netherlands
2429,Netherlands,NLD,2015,95.008,3.9360000000000004,1.056,Netherlands
2430,Netherlands,NLD,2016,94.964,4.034,1.002,Netherlands
2431,Netherlands,NLD,2017,94.205,4.928,0.867,Netherlands
2432,Netherlands,NLD,2018,93.573,5.535,0.892,Netherlands
2433,Netherlands,NLD,2019,92.46700000000001,6.54,0.993,Netherlands
2434,New Zealand,NZL,1965,62.115,37.885,0.0,New Zealand
2435,New Zealand,NZL,1966,61.833,38.167,0.0,New Zealand
2436,New Zealand,NZL,1967,61.553000000000004,38.446999999999996,0.0,New Zealand
2437,New Zealand,NZL,1968,60.235,39.765,0.0,New Zealand
2438,New Zealand,NZL,1969,61.244,38.756,0.0,New Zealand
2439,New Zealand,NZL,1970,62.56399999999999,37.436,0.0,New Zealand
2440,New Zealand,NZL,1971,59.803000000000004,40.196999999999996,0.0,New Zealand
2441,New Zealand,NZL,1972,60.24100000000001,39.759,0.0,New Zealand
2442,New Zealand,NZL,1973,62.239,37.760999999999996,0.0,New Zealand
2443,New Zealand,NZL,1974,61.131,38.869,0.0,New Zealand
2444,New Zealand,NZL,1975,58.276,41.724,0.0,New Zealand
2445,New Zealand,NZL,1976,62.301,37.699,0.0,New Zealand
2446,New Zealand,NZL,1977,64.882,35.118,0.0,New Zealand
2447,New Zealand,NZL,1978,62.342,37.658,0.0,New Zealand
2448,New Zealand,NZL,1979,57.038999999999994,42.961000000000006,0.0,New Zealand
2449,New Zealand,NZL,1980,54.978,45.022,0.0,New Zealand
2450,New Zealand,NZL,1981,54.405,45.595,0.0,New Zealand
2451,New Zealand,NZL,1982,58.726000000000006,41.273999999999994,0.0,New Zealand
2452,New Zealand,NZL,1983,57.371,42.629,0.0,New Zealand
2453,New Zealand,NZL,1984,58.125,41.875,0.0,New Zealand
2454,New Zealand,NZL,1985,60.111000000000004,39.889,0.0,New Zealand
2455,New Zealand,NZL,1986,58.948,41.052,0.0,New Zealand
2456,New Zealand,NZL,1987,60.036,39.964,0.0,New Zealand
2457,New Zealand,NZL,1988,59.88,40.12,0.0,New Zealand
2458,New Zealand,NZL,1989,55.287,44.713,0.0,New Zealand
2459,New Zealand,NZL,1990,60.663999999999994,39.336,0.0,New Zealand
2460,New Zealand,NZL,1991,61.643,38.357,0.0,New Zealand
2461,New Zealand,NZL,1992,64.432,35.568000000000005,0.0,New Zealand
2462,New Zealand,NZL,1993,61.843999999999994,38.156,0.0,New Zealand
2463,New Zealand,NZL,1994,60.753,39.247,0.0,New Zealand
2464,New Zealand,NZL,1995,60.037,39.963,0.0,New Zealand
2465,New Zealand,NZL,1996,62.463,37.537,0.0,New Zealand
2466,New Zealand,NZL,1997,66.195,33.805,0.0,New Zealand
2467,New Zealand,NZL,1998,63.05,36.95,0.0,New Zealand
2468,New Zealand,NZL,1999,66.189,33.811,0.0,New Zealand
2469,New Zealand,NZL,2000,65.40899999999999,34.591,0.0,New Zealand
2470,New Zealand,NZL,2001,68.969,31.031,0.0,New Zealand
2471,New Zealand,NZL,2002,66.542,33.458,0.0,New Zealand
2472,New Zealand,NZL,2003,67.363,32.637,0.0,New Zealand
2473,New Zealand,NZL,2004,63.972,36.028,0.0,New Zealand
2474,New Zealand,NZL,2005,66.908,33.092,0.0,New Zealand
2475,New Zealand,NZL,2006,66.789,33.211,0.0,New Zealand
2476,New Zealand,NZL,2007,66.258,33.736999999999995,0.0,New Zealand
2477,New Zealand,NZL,2008,67.154,32.834,0.0,New Zealand
2478,New Zealand,NZL,2009,63.803000000000004,36.181999999999995,0.0,New Zealand
2479,New Zealand,NZL,2010,62.916000000000004,37.067,0.0,New Zealand
2480,New Zealand,NZL,2011,62.187,37.784,0.0,New Zealand
2481,New Zealand,NZL,2012,64.857,35.116,0.0,New Zealand
2482,New Zealand,NZL,2013,64.84899999999999,35.134,0.0,New Zealand
2483,New Zealand,NZL,2014,64.204,35.779,0.0,New Zealand
2484,New Zealand,NZL,2015,63.778999999999996,36.209,0.0,New Zealand
2485,New Zealand,NZL,2016,62.798,37.19,0.0,New Zealand
2486,New Zealand,NZL,2017,64.446,35.542,0.0,New Zealand
2487,New Zealand,NZL,2018,63.316,36.672,0.0,New Zealand
2488,New Zealand,NZL,2019,64.587,35.4,0.0,New Zealand
2489,North America,,1965,94.124,5.808,0.068,Unknown
2490,North America,,1966,94.15100000000001,5.752000000000001,0.09699999999999999,Unknown
2491,North America,,1967,93.829,6.042000000000001,0.128,Unknown
2492,North America,,1968,94.008,5.784,0.20800000000000002,Unknown
2493,North America,,1969,93.693,6.093999999999999,0.212,Unknown
2494,North America,,1970,93.715,5.962000000000001,0.32299999999999995,Unknown
2495,North America,,1971,93.281,6.1339999999999995,0.584,Unknown
2496,North America,,1972,93.024,6.175,0.8009999999999999,Unknown
2497,North America,,1973,92.678,6.0889999999999995,1.2329999999999999,Unknown
2498,North America,,1974,91.605,6.757000000000001,1.6380000000000001,Unknown
2499,North America,,1975,90.823,6.763999999999999,2.4130000000000003,Unknown
2500,North America,,1976,91.023,6.403,2.574,Unknown
2501,North America,,1977,91.074,5.606,3.32,Unknown
2502,North America,,1978,89.955,6.394,3.6510000000000002,Unknown
2503,North America,,1979,90.189,6.422999999999999,3.387,Unknown
2504,North America,,1980,89.911,6.627999999999999,3.4610000000000003,Unknown
2505,North America,,1981,89.291,6.877999999999999,3.83,Unknown
2506,North America,,1982,88.29799999999999,7.615,4.087,Unknown
2507,North America,,1983,87.57600000000001,8.051,4.373,Unknown
2508,North America,,1984,87.54799999999999,7.847,4.605,Unknown
2509,North America,,1985,87.02,7.614,5.3660000000000005,Unknown
2510,North America,,1986,86.421,7.742999999999999,5.835,Unknown
2511,North America,,1987,86.679,7.127000000000001,6.194,Unknown
2512,North America,,1988,86.72200000000001,6.477,6.801,Unknown
2513,North America,,1989,86.59,6.773,6.6370000000000005,Unknown
2514,North America,,1990,85.743,7.159,7.098,Unknown
2515,North America,,1991,85.126,7.256,7.619,Unknown
2516,North America,,1992,85.523,6.96,7.517,Unknown
2517,North America,,1993,85.368,7.212000000000001,7.421,Unknown
2518,North America,,1994,85.43700000000001,6.867000000000001,7.697,Unknown
2519,North America,,1995,84.819,7.354,7.827000000000001,Unknown
2520,North America,,1996,84.79,7.671,7.539,Unknown
2521,North America,,1997,85.419,7.62,6.961,Unknown
2522,North America,,1998,85.65899999999999,7.099,7.242000000000001,Unknown
2523,North America,,1999,85.209,7.142,7.649,Unknown
2524,North America,,2000,85.598,6.722,7.68,Unknown
2525,North America,,2001,85.971,6.037999999999999,7.99,Unknown
2526,North America,,2002,85.54700000000001,6.547000000000001,7.906000000000001,Unknown
2527,North America,,2003,85.82799999999999,6.492000000000001,7.68,Unknown
2528,North America,,2004,85.76799999999999,6.417000000000001,7.815,Unknown
2529,North America,,2005,85.62,6.683,7.697,Unknown
2530,North America,,2006,85.198,7.01,7.792000000000001,Unknown
2531,North America,,2007,85.443,6.809,7.747000000000001,Unknown
2532,North America,,2008,84.602,7.531000000000001,7.867000000000001,Unknown
2533,North America,,2009,83.744,8.161,8.096,Unknown
2534,North America,,2010,84.116,8.051,7.832999999999999,Unknown
2535,North America,,2011,83.288,9.017999999999999,7.694,Unknown
2536,North America,,2012,83.28299999999999,9.083,7.635,Unknown
2537,North America,,2013,83.12,9.22,7.66,Unknown
2538,North America,,2014,83.071,9.304,7.625,Unknown
2539,North America,,2015,82.853,9.532,7.615,Unknown
2540,North America,,2016,82.146,10.218,7.636,Unknown
2541,North America,,2017,81.586,10.867,7.547000000000001,Unknown
2542,North America,,2018,82.022,10.661,7.317,Unknown
2543,North America,,2019,81.71,10.921,7.369,Unknown
2544,North Macedonia,MKD,1990,95.38799999999999,4.612,0.0,Macedonia
2545,North Macedonia,MKD,1991,91.959,8.041,0.0,Macedonia
2546,North Macedonia,MKD,1992,92.17,7.83,0.0,Macedonia
2547,North Macedonia,MKD,1993,95.196,4.803999999999999,0.0,Macedonia
2548,North Macedonia,MKD,1994,93.182,6.818,0.0,Macedonia
2549,North Macedonia,MKD,1995,92.195,7.805,0.0,Macedonia
2550,North Macedonia,MKD,1996,92.87299999999999,7.127000000000001,0.0,Macedonia
2551,North Macedonia,MKD,1997,91.625,8.375,0.0,Macedonia
2552,North Macedonia,MKD,1998,91.081,8.919,0.0,Macedonia
2553,North Macedonia,MKD,1999,88.038,11.962,0.0,Macedonia
2554,North Macedonia,MKD,2000,89.39200000000001,10.607999999999999,0.0,Macedonia
2555,North Macedonia,MKD,2001,94.025,5.975,0.0,Macedonia
2556,North Macedonia,MKD,2002,92.647,7.353,0.0,Macedonia
2557,North Macedonia,MKD,2003,88.204,11.796,0.0,Macedonia
2558,North Macedonia,MKD,2004,87.19,12.81,0.0,Macedonia
2559,North Macedonia,MKD,2005,87.57,12.43,0.0,Macedonia
2560,North Macedonia,MKD,2006,86.556,13.444,0.0,Macedonia
2561,North Macedonia,MKD,2007,91.788,8.212,0.0,Macedonia
2562,North Macedonia,MKD,2008,92.934,7.02,0.0,Macedonia
2563,North Macedonia,MKD,2009,89.197,10.732000000000001,0.0,Macedonia
2564,North Macedonia,MKD,2010,81.053,18.930999999999997,0.0,Macedonia
2565,North Macedonia,MKD,2011,88.91799999999999,11.072000000000001,0.0,Macedonia
2566,North Macedonia,MKD,2012,91.37299999999999,8.618,0.0,Macedonia
2567,North Macedonia,MKD,2013,86.306,13.659,0.0,Macedonia
2568,North Macedonia,MKD,2014,88.14200000000001,11.845,0.0,Macedonia
2569,North Macedonia,MKD,2015,82.376,17.611,0.0,Macedonia
2570,North Macedonia,MKD,2016,82.809,17.188,0.0,Macedonia
2571,North Macedonia,MKD,2017,88.897,11.097999999999999,0.0,Macedonia
2572,North Macedonia,MKD,2018,83.176,16.820999999999998,0.0,Macedonia
2573,North Macedonia,MKD,2019,89.289,10.707,0.0,Macedonia
2574,Norway,NOR,1965,33.498000000000005,66.502,0.0,Norway
2575,Norway,NOR,1966,36.029,63.971000000000004,0.0,Norway
2576,Norway,NOR,1967,34.813,65.187,0.0,Norway
2577,Norway,NOR,1968,34.257,65.743,0.0,Norway
2578,Norway,NOR,1969,37.574,62.426,0.0,Norway
2579,Norway,NOR,1970,39.98,60.02,0.0,Norway
2580,Norway,NOR,1971,37.486999999999995,62.513000000000005,0.0,Norway
2581,Norway,NOR,1972,37.152,62.848,0.0,Norway
2582,Norway,NOR,1973,35.842,64.158,0.0,Norway
2583,Norway,NOR,1974,33.054,66.946,0.0,Norway
2584,Norway,NOR,1975,33.402,66.598,0.0,Norway
2585,Norway,NOR,1976,34.056,65.944,0.0,Norway
2586,Norway,NOR,1977,37.18,62.82,0.0,Norway
2587,Norway,NOR,1978,37.271,62.729,0.0,Norway
2588,Norway,NOR,1979,35.555,64.445,0.0,Norway
2589,Norway,NOR,1980,36.178000000000004,63.821999999999996,0.0,Norway
2590,Norway,NOR,1981,32.764,67.236,0.0,Norway
2591,Norway,NOR,1982,32.188,67.812,0.0,Norway
2592,Norway,NOR,1983,29.398000000000003,70.602,0.0,Norway
2593,Norway,NOR,1984,30.164,69.836,0.0,Norway
2594,Norway,NOR,1985,31.811,68.189,0.0,Norway
2595,Norway,NOR,1986,34.42,65.58,0.0,Norway
2596,Norway,NOR,1987,32.935,67.065,0.0,Norway
2597,Norway,NOR,1988,31.35,68.65,0.0,Norway
2598,Norway,NOR,1989,29.851,70.149,0.0,Norway
2599,Norway,NOR,1990,28.82,71.18,0.0,Norway
2600,Norway,NOR,1991,29.855999999999998,70.14399999999999,0.0,Norway
2601,Norway,NOR,1992,29.419,70.581,0.0,Norway
2602,Norway,NOR,1993,30.125,69.875,0.0,Norway
2603,Norway,NOR,1994,32.325,67.675,0.0,Norway
2604,Norway,NOR,1995,30.500999999999998,69.499,0.0,Norway
2605,Norway,NOR,1996,35.409,64.59100000000001,0.0,Norway
2606,Norway,NOR,1997,35.1,64.9,0.0,Norway
2607,Norway,NOR,1998,34.178000000000004,65.822,0.0,Norway
2608,Norway,NOR,1999,32.625,67.375,0.0,Norway
2609,Norway,NOR,2000,28.872,71.128,0.0,Norway
2610,Norway,NOR,2001,33.806,66.194,0.0,Norway
2611,Norway,NOR,2002,32.04,67.96,0.0,Norway
2612,Norway,NOR,2003,37.647,62.353,0.0,Norway
2613,Norway,NOR,2004,37.218,62.782,0.0,Norway
2614,Norway,NOR,2005,31.605999999999998,68.39399999999999,0.0,Norway
2615,Norway,NOR,2006,34.637,65.359,0.0,Norway
2616,Norway,NOR,2007,32.053000000000004,67.88600000000001,0.0,Norway
2617,Norway,NOR,2008,31.27,68.561,0.0,Norway
2618,Norway,NOR,2009,33.344,66.438,0.0,Norway
2619,Norway,NOR,2010,35.978,63.742,0.0,Norway
2620,Norway,NOR,2011,34.952,64.76899999999999,0.0,Norway
2621,Norway,NOR,2012,31.238000000000003,68.452,0.0,Norway
2622,Norway,NOR,2013,33.664,66.036,0.0,Norway
2623,Norway,NOR,2014,32.14,67.58,0.0,Norway
2624,Norway,NOR,2015,32.328,67.35600000000001,0.0,Norway
2625,Norway,NOR,2016,30.778000000000002,68.47800000000001,0.0,Norway
2626,Norway,NOR,2017,30.933000000000003,67.931,0.0,Norway
2627,Norway,NOR,2018,31.878,67.264,0.0,Norway
2628,Norway,NOR,2019,32.93,66.18,0.0,Norway
2629,Oman,OMN,1965,100.0,0.0,0.0,Oman
2630,Oman,OMN,1966,100.0,0.0,0.0,Oman
2631,Oman,OMN,1967,100.0,0.0,0.0,Oman
2632,Oman,OMN,1968,100.0,0.0,0.0,Oman
2633,Oman,OMN,1969,100.0,0.0,0.0,Oman
2634,Oman,OMN,1970,100.0,0.0,0.0,Oman
2635,Oman,OMN,1971,100.0,0.0,0.0,Oman
2636,Oman,OMN,1972,100.0,0.0,0.0,Oman
2637,Oman,OMN,1973,100.0,0.0,0.0,Oman
2638,Oman,OMN,1974,100.0,0.0,0.0,Oman
2639,Oman,OMN,1975,100.0,0.0,0.0,Oman
2640,Oman,OMN,1976,100.0,0.0,0.0,Oman
2641,Oman,OMN,1977,100.0,0.0,0.0,Oman
2642,Oman,OMN,1978,100.0,0.0,0.0,Oman
2643,Oman,OMN,1979,100.0,0.0,0.0,Oman
2644,Oman,OMN,1980,100.0,0.0,0.0,Oman
2645,Oman,OMN,1981,100.0,0.0,0.0,Oman
2646,Oman,OMN,1982,100.0,0.0,0.0,Oman
2647,Oman,OMN,1983,100.0,0.0,0.0,Oman
2648,Oman,OMN,1984,100.0,0.0,0.0,Oman
2649,Oman,OMN,1985,100.0,0.0,0.0,Oman
2650,Oman,OMN,1986,100.0,0.0,0.0,Oman
2651,Oman,OMN,1987,100.0,0.0,0.0,Oman
2652,Oman,OMN,1988,100.0,0.0,0.0,Oman
2653,Oman,OMN,1989,100.0,0.0,0.0,Oman
2654,Oman,OMN,1990,100.0,0.0,0.0,Oman
2655,Oman,OMN,1991,100.0,0.0,0.0,Oman
2656,Oman,OMN,1992,100.0,0.0,0.0,Oman
2657,Oman,OMN,1993,100.0,0.0,0.0,Oman
2658,Oman,OMN,1994,100.0,0.0,0.0,Oman
2659,Oman,OMN,1995,100.0,0.0,0.0,Oman
2660,Oman,OMN,1996,100.0,0.0,0.0,Oman
2661,Oman,OMN,1997,100.0,0.0,0.0,Oman
2662,Oman,OMN,1998,100.0,0.0,0.0,Oman
