,country,year,value,short name,short_name
5428,Saint Vincent/Grenadines,2002,0,St. Vincent and the Grenadines,St. Vincent and the Grenadines
5429,Suriname,2002,0,Suriname,Suriname
5430,Trinidad and Tobago,2002,0,Trinidad and Tobago,Trinidad and Tobago
5431,Turks and Caicos Islands,2002,0,Turks and Caicos Islands,Turks and Caicos Islands
5432,Uruguay,2002,0.00006,Uruguay,Uruguay
5433,Venezuela,2002,0.00075,Venezuela,Venezuela
5434,"Virgin Islands,  U.S.",2002,0,United States Virgin Islands,United States Virgin Islands
5435,"Virgin Islands, British",2002,0,British Virgin Islands,British Virgin Islands
5436,Europe,2002,13.83898,Unknown,Unknown
5437,Albania,2002,0.00088,Albania,Albania
5438,Austria,2002,0.15332,Austria,Austria
5439,Belgium,2002,0.24979,Belgium,Belgium
5440,Bosnia and Herzegovina,2002,0.13464,Bosnia and Herzegovina,Bosnia and Herzegovina
5441,Bulgaria,2002,0.26714,Bulgaria,Bulgaria
5442,Croatia,2002,0.02432,Croatia,Croatia
5443,Cyprus,2002,0.00136,Cyprus,Cyprus
5444,Czech Republic,2002,0.54205,Czech Republic,Czech Republic
5445,Denmark,2002,0.17444,Denmark,Denmark
5446,Faroe Islands,2002,0,Faeroe Islands,Faeroe Islands
5447,Finland,2002,0.18145,Finland,Finland
5448,Former Czechoslovakia,2002,--,Czech Republic,Czech Republic
5449,Former Serbia and Montenegro,2002,0.38785,Unknown,Unknown
5450,Former Yugoslavia,2002,--,Unknown,Unknown
5451,France,2002,0.52313,France,France
5452,Germany,2002,3.42249,Germany,Germany
5453,"Germany, East",2002,--,Unknown,Unknown
5454,"Germany, West",2002,--,Unknown,Unknown
5455,Gibraltar,2002,0,Gibraltar,Gibraltar
5456,Greece,2002,0.37456,Greece,Greece
5457,Hungary,2002,0.14972,Hungary,Hungary
5458,Iceland,2002,0.00401,Iceland,Iceland
5459,Ireland,2002,0.07528,Ireland,Ireland
5460,Italy,2002,0.54729,Italy,Italy
5461,Kosovo,2002,--,Kosovo,Kosovo
5462,Luxembourg,2002,0.00335,Luxembourg,Luxembourg
5463,Macedonia,2002,0.05378,Macedonia,Macedonia
5464,Malta,2002,0,Malta,Malta
5465,Montenegro,2002,--,Montenegro,Montenegro
5466,Netherlands,2002,0.33383,Netherlands,Netherlands
5467,Norway,2002,0.03388,Norway,Norway
5468,Poland,2002,2.1861,Poland,Poland
5469,Portugal,2002,0.1448,Portugal,Portugal
5470,Romania,2002,0.34042,Romania,Romania
5471,Serbia,2002,--,Serbia,Serbia
5472,Slovakia,2002,0.16652,Slovakia,Slovakia
5473,Slovenia,2002,0.07991,Slovenia,Slovenia
5474,Spain,2002,0.91402,Spain,Spain
5475,Sweden,2002,0.09944,Sweden,Sweden
5476,Switzerland,2002,0.00562,Switzerland,Switzerland
5477,Turkey,2002,0.80831,Turkey,Turkey
5478,United Kingdom,2002,1.45526,United Kingdom,United Kingdom
5479,Eurasia,2002,6.82741,Unknown,Unknown
5480,Armenia,2002,0.00033,Armenia,Armenia
5481,Azerbaijan,2002,0,Azerbaijan,Azerbaijan
5482,Belarus,2002,0.01054,Belarus,Belarus
5483,Estonia,2002,0.00154,Estonia,Estonia
5484,Former U.S.S.R.,2002,--,Unknown,Unknown
5485,Georgia,2002,0.00054,Georgia,Georgia
5486,Kazakhstan,2002,0.90577,Kazakhstan,Kazakhstan
5487,Kyrgyzstan,2002,0.02183,Kyrgyz Republic,Kyrgyz Republic
5488,Latvia,2002,0.00288,Latvia,Latvia
5489,Lithuania,2002,0.00565,Lithuania,Lithuania
5490,Moldova,2002,0.00357,Moldova,Moldova
5491,Russia,2002,4.42757,Russia,Russia
5492,Tajikistan,2002,0.00085,Tajikistan,Tajikistan
5493,Turkmenistan,2002,0,Turkmenistan,Turkmenistan
5494,Ukraine,2002,1.39407,Ukraine,Ukraine
5495,Uzbekistan,2002,0.05225,Uzbekistan,Uzbekistan
5496,Middle East,2002,0.3825,Unknown,Unknown
5497,Bahrain,2002,0,Bahrain,Bahrain
5498,Iran,2002,0.0476,Iran,Iran
5499,Iraq,2002,0,Iraq,Iraq
5500,Israel,2002,0.32529,Israel,Israel
5501,Jordan,2002,0,Jordan,Jordan
5502,Kuwait,2002,0,Kuwait,Kuwait
5503,Lebanon,2002,0.00551,Lebanon,Lebanon
5504,Oman,2002,0,Oman,Oman
5505,Palestinian Territories,2002,0.0001,Palestine,Palestine
5506,Qatar,2002,0,Qatar,Qatar
5507,Saudi Arabia,2002,0,Saudi Arabia,Saudi Arabia
5508,Syria,2002,0.00008,Syria,Syria
5509,United Arab Emirates,2002,0.00392,United Arab Emirates,United Arab Emirates
5510,Yemen,2002,0,Yemen,Yemen
5511,Africa,2002,3.68838,Unknown,Unknown
5512,Algeria,2002,0.02419,Algeria,Algeria
5513,Angola,2002,0,Angola,Angola
5514,Benin,2002,0,Benin,Benin
5515,Botswana,2002,0.02506,Botswana,Botswana
5516,Burkina Faso,2002,0,Burkina Faso,Burkina Faso
5517,Burundi,2002,0,Burundi,Burundi
5518,Cameroon,2002,0,Cameroon,Cameroon
5519,Cape Verde,2002,0,Cabo Verde,Cabo Verde
5520,Central African Republic,2002,0,Central African Republic,Central African Republic
5521,Chad,2002,0,Chad,Chad
5522,Comoros,2002,0,Comoros,Comoros
5523,Congo (Brazzaville),2002,0,Congo Republic,Congo Republic
5524,Congo (Kinshasa),2002,0.0061,DR Congo,DR Congo
5525,Cote dIvoire (IvoryCoast),2002,0,Cote d'Ivoire,Cote d'Ivoire
5526,Djibouti,2002,0,Djibouti,Djibouti
5527,Egypt,2002,0.03223,Egypt,Egypt
5528,Equatorial Guinea,2002,0,Equatorial Guinea,Equatorial Guinea
5529,Eritrea,2002,0,Eritrea,Eritrea
5530,Ethiopia,2002,0,Ethiopia,Ethiopia
5531,Gabon,2002,0,Gabon,Gabon
5532,"Gambia, The",2002,0,Gambia,Gambia
5533,Ghana,2002,0,Ghana,Ghana
5534,Guinea,2002,0,Guinea,Guinea
5535,Guinea-Bissau,2002,0,Guinea-Bissau,Guinea-Bissau
5536,Kenya,2002,0.0041,Kenya,Kenya
5537,Lesotho,2002,0,Lesotho,Lesotho
5538,Liberia,2002,0,Liberia,Liberia
5539,Libya,2002,0,Libya,Libya
5540,Madagascar,2002,0.00026,Madagascar,Madagascar
5541,Malawi,2002,0.00174,Malawi,Malawi
5542,Mali,2002,0,Mali,Mali
5543,Mauritania,2002,0,Mauritania,Mauritania
5544,Mauritius,2002,0.00802,Mauritius,Mauritius
5545,Morocco,2002,0.14336,Morocco,Morocco
5546,Mozambique,2002,0,Mozambique,Mozambique
5547,Namibia,2002,0,Namibia,Namibia
5548,Niger,2002,0.00469,Niger,Niger
5549,Nigeria,2002,0.0011,Nigeria,Nigeria
5550,Reunion,2002,0,Reunion,Reunion
5551,Rwanda,2002,0,Rwanda,Rwanda
5552,Saint Helena,2002,0,St. Helena,St. Helena
5553,Sao Tome and Principe,2002,0,Sao Tome and Principe,Sao Tome and Principe
5554,Senegal,2002,0,Senegal,Senegal
5555,Seychelles,2002,0,Seychelles,Seychelles
5556,Sierra Leone,2002,0,Sierra Leone,Sierra Leone
5557,Somalia,2002,0,Somalia,Somalia
5558,South Africa,2002,3.32317,South Africa,South Africa
5559,Sudan and South Sudan,2002,0,South Sudan,South Sudan
5560,Swaziland,2002,0.00472,Eswatini,Eswatini
5561,Tanzania,2002,0.00202,Tanzania,Tanzania
5562,Togo,2002,0,Togo,Togo
5563,Tunisia,2002,0.00246,Tunisia,Tunisia
5564,Uganda,2002,0,Uganda,Uganda
5565,Western Sahara,2002,0,Western Sahara,Western Sahara
5566,Zambia,2002,0.00337,Zambia,Zambia
5567,Zimbabwe,2002,0.10179,Zimbabwe,Zimbabwe
5568,Asia & Oceania,2002,48.34765,Unknown,Unknown
5569,Afghanistan,2002,0.00054,Afghanistan,Afghanistan
5570,American Samoa,2002,0,American Samoa,American Samoa
5571,Australia,2002,2.19573,Australia,Australia
5572,Bangladesh,2002,0.01522,Bangladesh,Bangladesh
5573,Bhutan,2002,0.00163,Bhutan,Bhutan
5574,Brunei,2002,0,Brunei Darussalam,Brunei Darussalam
5575,Burma (Myanmar),2002,0.01194,Myanmar,Myanmar
5576,Cambodia,2002,0,Cambodia,Cambodia
5577,China,2002,28.60026,China,China
5578,Cook Islands,2002,0,Cook Islands,Cook Islands
5579,Fiji,2002,0.00042,Fiji,Fiji
5580,French Polynesia,2002,0,French Polynesia,French Polynesia
5581,Guam,2002,0,Guam,Guam
5582,Hawaiian Trade Zone,2002,--,Unknown,Unknown
5583,Hong Kong,2002,0.22331,Hong Kong,Hong Kong
5584,India,2002,7.08891,India,India
5585,Indonesia,2002,0.74748,Indonesia,Indonesia
5586,Japan,2002,4.1949,Japan,Japan
5587,Kiribati,2002,0,Kiribati,Kiribati
5588,"Korea, North",2002,0.68631,North Korea,North Korea
5589,"Korea, South",2002,1.87957,South Korea,South Korea
5590,Laos,2002,0.00623,Laos,Laos
5591,Macau,2002,0.00003,Macau,Macau
5592,Malaysia,2002,0.19135,Malaysia,Malaysia
5593,Maldives,2002,0,Maldives,Maldives
5594,Mongolia,2002,0.04746,Mongolia,Mongolia
5595,Nauru,2002,0,Nauru,Nauru
5596,Nepal,2002,0.0057,Nepal,Nepal
5597,New Caledonia,2002,0.00707,New Caledonia,New Caledonia
5598,New Zealand,2002,0.05993,New Zealand,New Zealand
5599,Niue,2002,0,Niue,Niue
5600,Pakistan,2002,0.0942,Pakistan,Pakistan
5601,Papua New Guinea,2002,0,Papua New Guinea,Papua New Guinea
5602,Philippines,2002,0.20322,Philippines,Philippines
5603,Samoa,2002,0,Samoa,Samoa
5604,Singapore,2002,0.00028,Singapore,Singapore
5605,Solomon Islands,2002,0,Solomon Islands,Solomon Islands
5606,Sri Lanka,2002,0.00079,Sri Lanka,Sri Lanka
5607,Taiwan,2002,1.47231,Taiwan,Taiwan
5608,Thailand,2002,0.38304,Thailand,Thailand
5609,Timor-Leste (East Timor),2002,--,Timor-Leste,Timor-Leste
